id,predicted_stars,actual_stars,mse
Sovgwq-E-n6wLqNh3X_rXg,4,4,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,4,0
IKl7CidsJ8b2Jm3BttkILQ,5,5,0
J5tGb5yI9-bMEohZrtf0SQ,5,4,1
J5tGb5yI9-bMEohZrtf0SQ,4,4,0
J5tGb5yI9-bMEohZrtf0SQ,1,1,0
J5tGb5yI9-bMEohZrtf0SQ,1,3,4
J5tGb5yI9-bMEohZrtf0SQ,1,1,0
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,3,3,0
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,4,3,1
cf0LXwdYZ_9y0BVK-un9ow,1,1,0
cf0LXwdYZ_9y0BVK-un9ow,5,5,0
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,5,1,16
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,5,3,4
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,3,3,0
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
cf0LXwdYZ_9y0BVK-un9ow,1,2,1
cf0LXwdYZ_9y0BVK-un9ow,4,4,0
oUso4QWH1OAXboD8IMjpFQ,5,4,1
oUso4QWH1OAXboD8IMjpFQ,5,5,0
oUso4QWH1OAXboD8IMjpFQ,5,4,1
oUso4QWH1OAXboD8IMjpFQ,5,5,0
ns7l8kUDyLnrvWRNACZ6uA,5,5,0
S-oIZWzHhTRF3iqqQMvYoA,5,4,1
S-oIZWzHhTRF3iqqQMvYoA,5,5,0
S-oIZWzHhTRF3iqqQMvYoA,4,4,0
S-oIZWzHhTRF3iqqQMvYoA,4,4,0
S-oIZWzHhTRF3iqqQMvYoA,4,4,0
S-oIZWzHhTRF3iqqQMvYoA,5,5,0
S-oIZWzHhTRF3iqqQMvYoA,1,2,1
S-oIZWzHhTRF3iqqQMvYoA,5,5,0
403dr0KtTbRibcWEA7h0WA,1,5,16
403dr0KtTbRibcWEA7h0WA,1,2,1
403dr0KtTbRibcWEA7h0WA,4,1,9
Es-MfCr79uHI-CSrzkea-w,1,2,1
Es-MfCr79uHI-CSrzkea-w,1,1,0
Es-MfCr79uHI-CSrzkea-w,4,3,1
Es-MfCr79uHI-CSrzkea-w,1,2,1
Es-MfCr79uHI-CSrzkea-w,4,3,1
Es-MfCr79uHI-CSrzkea-w,4,4,0
Es-MfCr79uHI-CSrzkea-w,5,5,0
Es-MfCr79uHI-CSrzkea-w,2,2,0
Es-MfCr79uHI-CSrzkea-w,2,2,0
Es-MfCr79uHI-CSrzkea-w,4,5,1
nKbuoq0Kqdv0tSLFJhwFVQ,5,4,1
nKbuoq0Kqdv0tSLFJhwFVQ,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,3,3,0
Sovgwq-E-n6wLqNh3X_rXg,3,3,0
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,3,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,5,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,1,1,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,1,16
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
dRib7YK9Mtqgvfqsf-PKrw,5,5,0
dRib7YK9Mtqgvfqsf-PKrw,4,5,1
dRib7YK9Mtqgvfqsf-PKrw,5,5,0
ns7l8kUDyLnrvWRNACZ6uA,1,1,0
ns7l8kUDyLnrvWRNACZ6uA,4,5,1
ns7l8kUDyLnrvWRNACZ6uA,5,5,0
ns7l8kUDyLnrvWRNACZ6uA,3,3,0
ns7l8kUDyLnrvWRNACZ6uA,5,5,0
ns7l8kUDyLnrvWRNACZ6uA,5,5,0
ns7l8kUDyLnrvWRNACZ6uA,4,4,0
ns7l8kUDyLnrvWRNACZ6uA,4,4,0
ns7l8kUDyLnrvWRNACZ6uA,4,4,0
ns7l8kUDyLnrvWRNACZ6uA,4,4,0
ns7l8kUDyLnrvWRNACZ6uA,5,4,1
ns7l8kUDyLnrvWRNACZ6uA,5,5,0
ns7l8kUDyLnrvWRNACZ6uA,4,3,1
ns7l8kUDyLnrvWRNACZ6uA,1,1,0
ns7l8kUDyLnrvWRNACZ6uA,5,5,0
S-oIZWzHhTRF3iqqQMvYoA,4,3,1
S-oIZWzHhTRF3iqqQMvYoA,5,4,1
cf0LXwdYZ_9y0BVK-un9ow,4,1,9
cf0LXwdYZ_9y0BVK-un9ow,5,5,0
YWm5z2mu-C-pUuL86fcFxQ,5,5,0
YWm5z2mu-C-pUuL86fcFxQ,5,5,0
YWm5z2mu-C-pUuL86fcFxQ,5,4,1
Es-MfCr79uHI-CSrzkea-w,5,5,0
6e0Abng1LRexKI4LRJTX_A,5,5,0
6e0Abng1LRexKI4LRJTX_A,4,3,1
6e0Abng1LRexKI4LRJTX_A,5,5,0
6e0Abng1LRexKI4LRJTX_A,5,5,0
6e0Abng1LRexKI4LRJTX_A,5,5,0
6e0Abng1LRexKI4LRJTX_A,5,5,0
6e0Abng1LRexKI4LRJTX_A,5,4,1
6e0Abng1LRexKI4LRJTX_A,5,4,1
6e0Abng1LRexKI4LRJTX_A,4,4,0
6e0Abng1LRexKI4LRJTX_A,5,5,0
6e0Abng1LRexKI4LRJTX_A,5,5,0
6e0Abng1LRexKI4LRJTX_A,3,4,1
6e0Abng1LRexKI4LRJTX_A,1,1,0
6e0Abng1LRexKI4LRJTX_A,5,4,1
6e0Abng1LRexKI4LRJTX_A,4,4,0
vNwj8u1KbnKPQFMTd3TDWw,4,3,1
vNwj8u1KbnKPQFMTd3TDWw,5,5,0
vNwj8u1KbnKPQFMTd3TDWw,1,1,0
vNwj8u1KbnKPQFMTd3TDWw,4,3,1
vNwj8u1KbnKPQFMTd3TDWw,5,4,1
vNwj8u1KbnKPQFMTd3TDWw,5,4,1
vNwj8u1KbnKPQFMTd3TDWw,1,1,0
vNwj8u1KbnKPQFMTd3TDWw,1,1,0
vNwj8u1KbnKPQFMTd3TDWw,4,3,1
vNwj8u1KbnKPQFMTd3TDWw,5,2,9
vNwj8u1KbnKPQFMTd3TDWw,1,3,4
vNwj8u1KbnKPQFMTd3TDWw,5,4,1
vNwj8u1KbnKPQFMTd3TDWw,4,2,4
vNwj8u1KbnKPQFMTd3TDWw,4,4,0
vNwj8u1KbnKPQFMTd3TDWw,4,4,0
vNwj8u1KbnKPQFMTd3TDWw,5,1,16
vNwj8u1KbnKPQFMTd3TDWw,4,3,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,3,1
Sovgwq-E-n6wLqNh3X_rXg,4,5,1
Sovgwq-E-n6wLqNh3X_rXg,5,3,4
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,4,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,5,1
Sovgwq-E-n6wLqNh3X_rXg,2,3,1
Sovgwq-E-n6wLqNh3X_rXg,4,4,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,1,1,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,4,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,1,16
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
mKRKhFuJX4nhJykUvZO8hQ,4,4,0
mKRKhFuJX4nhJykUvZO8hQ,3,4,1
mKRKhFuJX4nhJykUvZO8hQ,5,4,1
nRneXPAFRMc9x8DrpgF3Yw,4,4,0
nRneXPAFRMc9x8DrpgF3Yw,4,5,1
YWm5z2mu-C-pUuL86fcFxQ,5,2,9
YWm5z2mu-C-pUuL86fcFxQ,4,3,1
YWm5z2mu-C-pUuL86fcFxQ,5,5,0
YWm5z2mu-C-pUuL86fcFxQ,5,5,0
YWm5z2mu-C-pUuL86fcFxQ,5,5,0
xmeEyBVC5zN-FCX5qZviIQ,1,2,1
xmeEyBVC5zN-FCX5qZviIQ,4,3,1
xmeEyBVC5zN-FCX5qZviIQ,1,2,1
xmeEyBVC5zN-FCX5qZviIQ,1,1,0
xmeEyBVC5zN-FCX5qZviIQ,1,2,1
xmeEyBVC5zN-FCX5qZviIQ,5,4,1
xmeEyBVC5zN-FCX5qZviIQ,5,4,1
vA2aKRFspZWyxSlk0jNgbA,5,5,0
sSbhLkw1B58zLeUtv5lpaQ,5,5,0
sSbhLkw1B58zLeUtv5lpaQ,4,5,1
sSbhLkw1B58zLeUtv5lpaQ,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,4,0
n6IWvkVMWB9OIRZBXh5tHw,4,4,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,4,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,4,1
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,2,4
vNwj8u1KbnKPQFMTd3TDWw,3,3,0
vNwj8u1KbnKPQFMTd3TDWw,1,2,1
vNwj8u1KbnKPQFMTd3TDWw,4,4,0
BY1_pf7FHUycHOwYEenDlQ,3,4,1
BY1_pf7FHUycHOwYEenDlQ,1,1,0
BY1_pf7FHUycHOwYEenDlQ,4,4,0
Sovgwq-E-n6wLqNh3X_rXg,4,4,0
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,1,16
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,5,1
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,5,4,1
Sovgwq-E-n6wLqNh3X_rXg,4,3,1
Sovgwq-E-n6wLqNh3X_rXg,1,1,0
Sovgwq-E-n6wLqNh3X_rXg,4,5,1
xmeEyBVC5zN-FCX5qZviIQ,5,5,0
a_ozcQNKgUOW4Lr0NQq4qg,3,4,1
a_ozcQNKgUOW4Lr0NQq4qg,5,5,0
a_ozcQNKgUOW4Lr0NQq4qg,1,1,0
a_ozcQNKgUOW4Lr0NQq4qg,1,2,1
a_ozcQNKgUOW4Lr0NQq4qg,4,4,0
a_ozcQNKgUOW4Lr0NQq4qg,5,4,1
a_ozcQNKgUOW4Lr0NQq4qg,4,3,1
a_ozcQNKgUOW4Lr0NQq4qg,4,2,4
a_ozcQNKgUOW4Lr0NQq4qg,1,1,0
a_ozcQNKgUOW4Lr0NQq4qg,1,3,4
fasduK6l1bu2ngRSLDNkIw,5,3,4
fasduK6l1bu2ngRSLDNkIw,4,4,0
fasduK6l1bu2ngRSLDNkIw,4,3,1
tpCALADHTuBaCJNgAluj2w,5,5,0
tpCALADHTuBaCJNgAluj2w,1,1,0
tpCALADHTuBaCJNgAluj2w,5,4,1
tpCALADHTuBaCJNgAluj2w,5,5,0
tpCALADHTuBaCJNgAluj2w,5,5,0
tpCALADHTuBaCJNgAluj2w,5,4,1
tpCALADHTuBaCJNgAluj2w,3,3,0
tpCALADHTuBaCJNgAluj2w,5,4,1
tpCALADHTuBaCJNgAluj2w,1,1,0
tpCALADHTuBaCJNgAluj2w,4,4,0
tpCALADHTuBaCJNgAluj2w,5,4,1
tpCALADHTuBaCJNgAluj2w,4,5,1
tpCALADHTuBaCJNgAluj2w,1,1,0
tpCALADHTuBaCJNgAluj2w,4,3,1
tpCALADHTuBaCJNgAluj2w,5,5,0
tpCALADHTuBaCJNgAluj2w,4,5,1
c7ZTyqSG4v4ZVwK3vuDklQ,3,4,1
c7ZTyqSG4v4ZVwK3vuDklQ,5,2,9
c7ZTyqSG4v4ZVwK3vuDklQ,4,5,1
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,5,1
n6IWvkVMWB9OIRZBXh5tHw,4,5,1
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,4,0
n6IWvkVMWB9OIRZBXh5tHw,5,3,4
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,3,1
n6IWvkVMWB9OIRZBXh5tHw,4,4,0
n6IWvkVMWB9OIRZBXh5tHw,4,4,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,4,0
ujBk7cdEvo5FkD1e0Gzq1Q,1,1,0
ujBk7cdEvo5FkD1e0Gzq1Q,5,4,1
ujBk7cdEvo5FkD1e0Gzq1Q,1,2,1
ujBk7cdEvo5FkD1e0Gzq1Q,5,3,4
ujBk7cdEvo5FkD1e0Gzq1Q,5,5,0
ujBk7cdEvo5FkD1e0Gzq1Q,5,5,0
ujBk7cdEvo5FkD1e0Gzq1Q,1,1,0
ujBk7cdEvo5FkD1e0Gzq1Q,5,5,0
ujBk7cdEvo5FkD1e0Gzq1Q,1,1,0
ujBk7cdEvo5FkD1e0Gzq1Q,4,2,4
gMJRFH_zFh_UrQeU5KHvng,1,1,0
gMJRFH_zFh_UrQeU5KHvng,1,2,1
gMJRFH_zFh_UrQeU5KHvng,1,2,1
gMJRFH_zFh_UrQeU5KHvng,1,1,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,4,4,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
Sovgwq-E-n6wLqNh3X_rXg,5,5,0
7OuY7NAB1KuC9cYn8He3Pw,4,3,1
toc31C-Qy2smSq0A7Q8FgA,4,2,4
toc31C-Qy2smSq0A7Q8FgA,4,5,1
toc31C-Qy2smSq0A7Q8FgA,1,2,1
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,4,1
c7ZTyqSG4v4ZVwK3vuDklQ,4,2,4
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,4,1
c7ZTyqSG4v4ZVwK3vuDklQ,4,5,1
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,4,2,4
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,4,1
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,4,4,0
c7ZTyqSG4v4ZVwK3vuDklQ,4,3,1
c7ZTyqSG4v4ZVwK3vuDklQ,5,4,1
c7ZTyqSG4v4ZVwK3vuDklQ,4,5,1
c7ZTyqSG4v4ZVwK3vuDklQ,4,5,1
n6IWvkVMWB9OIRZBXh5tHw,4,5,1
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,2,4
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,5,4,1
n6IWvkVMWB9OIRZBXh5tHw,5,5,0
n6IWvkVMWB9OIRZBXh5tHw,4,2,4
GmwpYbZBpKn6K5SuQffT6A,4,4,0
GmwpYbZBpKn6K5SuQffT6A,4,2,4
GmwpYbZBpKn6K5SuQffT6A,4,2,4
GmwpYbZBpKn6K5SuQffT6A,1,1,0
GmwpYbZBpKn6K5SuQffT6A,1,1,0
GmwpYbZBpKn6K5SuQffT6A,1,1,0
GmwpYbZBpKn6K5SuQffT6A,5,4,1
GmwpYbZBpKn6K5SuQffT6A,1,1,0
GmwpYbZBpKn6K5SuQffT6A,1,5,16
GmwpYbZBpKn6K5SuQffT6A,5,5,0
GmwpYbZBpKn6K5SuQffT6A,1,1,0
GmwpYbZBpKn6K5SuQffT6A,3,3,0
19f_Hyq38r6ycACRw-JG6w,5,5,0
19f_Hyq38r6ycACRw-JG6w,1,1,0
19f_Hyq38r6ycACRw-JG6w,4,3,1
19f_Hyq38r6ycACRw-JG6w,5,5,0
V0GryzKJfygQOK-n8Hw5Mw,1,1,0
V0GryzKJfygQOK-n8Hw5Mw,5,5,0
V0GryzKJfygQOK-n8Hw5Mw,4,3,1
XpyYSWF-8xi_aZ67RUuk2Q,2,2,0
XpyYSWF-8xi_aZ67RUuk2Q,4,3,1
XpyYSWF-8xi_aZ67RUuk2Q,5,3,4
XpyYSWF-8xi_aZ67RUuk2Q,5,4,1
XpyYSWF-8xi_aZ67RUuk2Q,4,4,0
XpyYSWF-8xi_aZ67RUuk2Q,5,5,0
XpyYSWF-8xi_aZ67RUuk2Q,1,1,0
XpyYSWF-8xi_aZ67RUuk2Q,5,5,0
XpyYSWF-8xi_aZ67RUuk2Q,4,2,4
XpyYSWF-8xi_aZ67RUuk2Q,1,3,4
XpyYSWF-8xi_aZ67RUuk2Q,1,1,0
XpyYSWF-8xi_aZ67RUuk2Q,5,4,1
XpyYSWF-8xi_aZ67RUuk2Q,1,1,0
XpyYSWF-8xi_aZ67RUuk2Q,3,3,0
XpyYSWF-8xi_aZ67RUuk2Q,4,4,0
XpyYSWF-8xi_aZ67RUuk2Q,1,1,0
XpyYSWF-8xi_aZ67RUuk2Q,1,1,0
XpyYSWF-8xi_aZ67RUuk2Q,1,3,4
jjBTBObnHrY87qQIMybjzQ,5,4,1
jjBTBObnHrY87qQIMybjzQ,1,1,0
jjBTBObnHrY87qQIMybjzQ,4,4,0
jjBTBObnHrY87qQIMybjzQ,2,2,0
jjBTBObnHrY87qQIMybjzQ,5,5,0
jjBTBObnHrY87qQIMybjzQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,4,1
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,4,4,0
c7ZTyqSG4v4ZVwK3vuDklQ,4,3,1
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,5,0
c7ZTyqSG4v4ZVwK3vuDklQ,5,4,1
sgyc0SN3pWJWTYc9w-PVmQ,4,3,1
XpyYSWF-8xi_aZ67RUuk2Q,2,1,1
XpyYSWF-8xi_aZ67RUuk2Q,5,4,1
XpyYSWF-8xi_aZ67RUuk2Q,1,2,1
XpyYSWF-8xi_aZ67RUuk2Q,5,5,0
XpyYSWF-8xi_aZ67RUuk2Q,5,5,0
XpyYSWF-8xi_aZ67RUuk2Q,5,5,0
XpyYSWF-8xi_aZ67RUuk2Q,4,4,0
XpyYSWF-8xi_aZ67RUuk2Q,4,5,1
XpyYSWF-8xi_aZ67RUuk2Q,4,3,1
XpyYSWF-8xi_aZ67RUuk2Q,1,2,1
XpyYSWF-8xi_aZ67RUuk2Q,1,1,0
_UsAsuvgMCIoiutWDDma5A,4,5,1
_UsAsuvgMCIoiutWDDma5A,1,3,4
_UsAsuvgMCIoiutWDDma5A,4,4,0
0AJF-USLN6K5T4caooDdjw,5,5,0
0AJF-USLN6K5T4caooDdjw,5,4,1
0AJF-USLN6K5T4caooDdjw,1,1,0
0AJF-USLN6K5T4caooDdjw,5,5,0
0AJF-USLN6K5T4caooDdjw,1,2,1
0AJF-USLN6K5T4caooDdjw,1,1,0
rwscnQMpddjkVNaJQhNuHw,5,5,0
9ySFD8tMkeuTclyWfanI9w,4,3,1
9ySFD8tMkeuTclyWfanI9w,5,5,0
9ySFD8tMkeuTclyWfanI9w,4,5,1
9ySFD8tMkeuTclyWfanI9w,3,2,1
FoKx_RP4kUM-aiGo3wlUUw,5,4,1
FoKx_RP4kUM-aiGo3wlUUw,5,5,0
FoKx_RP4kUM-aiGo3wlUUw,3,5,4
FoKx_RP4kUM-aiGo3wlUUw,5,4,1
FoKx_RP4kUM-aiGo3wlUUw,1,1,0
FoKx_RP4kUM-aiGo3wlUUw,5,3,4
FoKx_RP4kUM-aiGo3wlUUw,4,4,0
FoKx_RP4kUM-aiGo3wlUUw,4,4,0
FoKx_RP4kUM-aiGo3wlUUw,3,3,0
jgtEoeE2uoA27J_UvbE20g,4,4,0
jgtEoeE2uoA27J_UvbE20g,5,5,0
HV_TRGJdMurmJkqkdRGaww,5,5,0
HV_TRGJdMurmJkqkdRGaww,5,5,0
HV_TRGJdMurmJkqkdRGaww,5,5,0
HV_TRGJdMurmJkqkdRGaww,5,5,0
HV_TRGJdMurmJkqkdRGaww,5,4,1
MbAsfN3wwV22K7GZsgcBqA,1,1,0
MbAsfN3wwV22K7GZsgcBqA,4,4,0
MbAsfN3wwV22K7GZsgcBqA,5,5,0
MbAsfN3wwV22K7GZsgcBqA,4,4,0
MbAsfN3wwV22K7GZsgcBqA,5,5,0
MbAsfN3wwV22K7GZsgcBqA,4,5,1
MbAsfN3wwV22K7GZsgcBqA,4,1,9
MbAsfN3wwV22K7GZsgcBqA,3,1,4
MbAsfN3wwV22K7GZsgcBqA,5,4,1
MbAsfN3wwV22K7GZsgcBqA,4,4,0
MbAsfN3wwV22K7GZsgcBqA,4,4,0
MbAsfN3wwV22K7GZsgcBqA,5,5,0
KmvwcEle06KNfNhyV-QO1A,1,1,0
KmvwcEle06KNfNhyV-QO1A,1,1,0
KmvwcEle06KNfNhyV-QO1A,5,5,0
KmvwcEle06KNfNhyV-QO1A,4,4,0
KmvwcEle06KNfNhyV-QO1A,5,5,0
5WtKBzHv1mL2-w1wcz3kpw,5,4,1
5WtKBzHv1mL2-w1wcz3kpw,5,5,0
5WtKBzHv1mL2-w1wcz3kpw,1,1,0
5WtKBzHv1mL2-w1wcz3kpw,5,1,16
5WtKBzHv1mL2-w1wcz3kpw,4,3,1
5WtKBzHv1mL2-w1wcz3kpw,5,3,4
5WtKBzHv1mL2-w1wcz3kpw,4,1,9
5WtKBzHv1mL2-w1wcz3kpw,1,1,0
CtN7rLdi1nbGaJiKU026Ow,4,4,0
CtN7rLdi1nbGaJiKU026Ow,4,3,1
CtN7rLdi1nbGaJiKU026Ow,5,4,1
ozjrEhW6G8gCPXGugcIAEg,5,5,0
ozjrEhW6G8gCPXGugcIAEg,4,3,1
ozjrEhW6G8gCPXGugcIAEg,4,4,0
ozjrEhW6G8gCPXGugcIAEg,5,5,0
Z8SXv1u_6rKicQy9P7G6fw,4,1,9
Z8SXv1u_6rKicQy9P7G6fw,4,4,0
Z8SXv1u_6rKicQy9P7G6fw,4,3,1
Z8SXv1u_6rKicQy9P7G6fw,4,3,1
Z8SXv1u_6rKicQy9P7G6fw,5,4,1
Z8SXv1u_6rKicQy9P7G6fw,1,1,0
Z8SXv1u_6rKicQy9P7G6fw,5,4,1
8zh9Uts1H32Cqfbar44TLw,5,5,0
8zh9Uts1H32Cqfbar44TLw,5,1,16
8zh9Uts1H32Cqfbar44TLw,5,5,0
8zh9Uts1H32Cqfbar44TLw,5,5,0
8zh9Uts1H32Cqfbar44TLw,1,1,0
8zh9Uts1H32Cqfbar44TLw,5,5,0
8zh9Uts1H32Cqfbar44TLw,5,5,0
8zh9Uts1H32Cqfbar44TLw,2,2,0
8zh9Uts1H32Cqfbar44TLw,4,5,1
8zh9Uts1H32Cqfbar44TLw,5,5,0
jgtEoeE2uoA27J_UvbE20g,5,3,4
jgtEoeE2uoA27J_UvbE20g,4,3,1
jgtEoeE2uoA27J_UvbE20g,4,3,1
jgtEoeE2uoA27J_UvbE20g,1,3,4
jgtEoeE2uoA27J_UvbE20g,3,4,1
jgtEoeE2uoA27J_UvbE20g,4,5,1
jgtEoeE2uoA27J_UvbE20g,5,4,1
jgtEoeE2uoA27J_UvbE20g,4,4,0
jgtEoeE2uoA27J_UvbE20g,5,3,4
jgtEoeE2uoA27J_UvbE20g,5,5,0
jgtEoeE2uoA27J_UvbE20g,4,4,0
jgtEoeE2uoA27J_UvbE20g,4,4,0
MbAsfN3wwV22K7GZsgcBqA,4,4,0
MbAsfN3wwV22K7GZsgcBqA,4,2,4
MbAsfN3wwV22K7GZsgcBqA,4,3,1
MbAsfN3wwV22K7GZsgcBqA,1,2,1
MbAsfN3wwV22K7GZsgcBqA,4,4,0
MbAsfN3wwV22K7GZsgcBqA,5,4,1
MbAsfN3wwV22K7GZsgcBqA,5,5,0
MbAsfN3wwV22K7GZsgcBqA,2,1,1
MbAsfN3wwV22K7GZsgcBqA,1,2,1
MbAsfN3wwV22K7GZsgcBqA,5,5,0
MbAsfN3wwV22K7GZsgcBqA,4,5,1
MbAsfN3wwV22K7GZsgcBqA,4,4,0
MbAsfN3wwV22K7GZsgcBqA,1,1,0
